Price,Close,High,Low,Open,Volume
Ticker,ICLN,ICLN,ICLN,ICLN,ICLN
Date,,,,,
2017-12-06,7.650659561157227,7.650659561157227,7.615484147673783,7.641865498124363,128800
2017-12-07,7.7298054695129395,7.7298054695129395,7.597897861233982,7.597897861233982,35000
2017-12-08,7.85291862487793,7.85291862487793,7.764979674004282,7.764979674004282,175800
2017-12-11,7.8441243171691895,7.905681077670161,7.8441243171691895,7.888093791233296,81400
2017-12-12,7.835329055786133,7.852917178179899,7.808947710843318,7.852917178179899,114600
2017-12-13,7.896884441375732,7.9144725607282425,7.879297160670913,7.9144725607282425,44600
2017-12-14,7.914474010467529,7.940855355681024,7.870504542679807,7.870504542679807,112800
2017-12-15,7.9584455490112305,7.98482690108905,7.8968879426322385,7.958445549011231,87700
2017-12-18,8.02879810333252,8.055179461071893,8.011209972407443,8.037592168795058,101600
2017-12-19,7.9584455490112305,8.07276585954586,7.958445549011231,8.07276585954586,69300
2017-12-20,8.011208534240723,8.037590725892224,7.993621245121146,8.037590725892224,48800
2017-12-21,8.108009338378906,8.13465097167906,8.099128511638105,8.125770144938258,63200
2017-12-22,8.116887092590332,8.143528715805687,8.108006269211236,8.116887092590332,59600
2017-12-26,8.125767707824707,8.170170981288853,8.108006906592248,8.170170981288853,60200
2017-12-27,8.196812629699707,8.205693453801965,8.15241020303242,8.179051828417192,356800
2017-12-28,8.241216659545898,8.258978309380316,8.214575031716352,8.241216659545898,54900
2017-12-29,8.276735305786133,8.285616126619013,8.25009369020918,8.285616126619013,78800
2018-01-02,8.401066780090332,8.401066780090332,8.303380262351842,8.321141062430685,102000
2018-01-03,8.383305549621582,8.409948021446516,8.356663924718635,8.409948021446516,64200
2018-01-04,8.321141242980957,8.392186138681728,8.276737971437486,8.36554451452443,364000
2018-01-05,8.347784042358398,8.383306495209716,8.321142414450431,8.356664867301749,167200
2018-01-08,8.472110748291016,8.472110748291016,8.3655434186994,8.374424241229164,155000
2018-01-09,8.454353332519531,8.516517421254408,8.418830028188529,8.507636595171657,102900
2018-01-10,8.436591148376465,8.472113603545376,8.418829497330941,8.472113603545376,80300
2018-01-11,8.605320930480957,8.614201754282092,8.489873608754083,8.498753585633246,106000
2018-01-12,8.578678131103516,8.631962219690815,8.569797308518655,8.631962219690815,63500
2018-01-16,8.543157577514648,8.676367404989266,8.507635126239158,8.667486580439883,247500
2018-01-17,8.596441268920898,8.596441268920898,8.49875389736916,8.543157171081585,88300
2018-01-18,8.534276008605957,8.596440928107574,8.498753560428733,8.56091847993035,128800
2018-01-19,8.552038192749023,8.569798994491043,8.516515742342962,8.569798994491043,58400
2018-01-22,8.552038192749023,8.569798994491043,8.543157368417003,8.543157368417003,62700
2018-01-23,8.525396347045898,8.587560421924545,8.507634698839427,8.57867959782131,139100
2018-01-24,8.489872932434082,8.552037000245976,8.436588840793956,8.525395377886865,132900
2018-01-25,8.516517639160156,8.552040097477857,8.489876007152434,8.543159271167879,62000
2018-01-26,8.516517639160156,8.525398465470134,8.454353548834733,8.4987559865402,69100
2018-01-29,8.489872932434082,8.552037000245976,8.472111286246738,8.552037000245976,52800
2018-01-30,8.489872932434082,8.543156177152303,8.4543504869813,8.525395377886865,128200
2018-01-31,8.498754501342773,8.587561055078766,8.480993698748813,8.578680230320753,164200
2018-02-01,8.454353332519531,8.480994963845594,8.43659168035403,8.472114137762844,102700
2018-02-02,8.267858505249023,8.37442585538126,8.267858505249023,8.37442585538126,67500
2018-02-05,8.010319709777832,8.24121518794049,8.010319709777832,8.214573564868248,126000
2018-02-06,8.081366539001465,8.099127342998072,7.797186052756566,7.868230962587258,312400
2018-02-07,8.036962509155273,8.143529863963577,8.019200859892864,8.072484960758041,84600
2018-02-08,7.823829174041748,8.063605552754225,7.823829174041748,8.028083094910814,60100
2018-02-09,7.859347343444824,7.903749756329333,7.681734304219837,7.87710813921428,116000
2018-02-12,8.00144100189209,8.02808263200793,7.8948736345065775,7.903753613263757,118000
2018-02-13,8.108009338378906,8.108009338378906,8.010322784996843,8.028083591556193,74600
2018-02-14,8.214574813842773,8.223455638524438,8.001440103015174,8.001440103015174,47700
2018-02-15,8.39218807220459,8.39218807220459,8.250098248066184,8.267859899544563,95900
2018-02-16,8.427708625793457,8.463231073809329,8.374425377230635,8.418827802058999,35200
2018-02-20,8.39218807220459,8.43659135397838,8.39218807220459,8.39218807220459,52100
2018-02-21,8.436591148376465,8.525397709759808,8.409949518730317,8.445471973899227,102300
2018-02-22,8.454353332519531,8.54315905258047,8.401069222945216,8.54315905258047,47300
2018-02-23,8.401066780090332,8.472111674249588,8.34778268600992,8.472111674249588,59800
2018-02-26,8.507635116577148,8.507635116577148,8.401067762871707,8.418828565028258,81000
2018-02-27,8.383305549621582,8.525396191921935,8.383305549621582,8.4809929191357,77400
2018-02-28,8.312260627746582,8.409947996976463,8.276738179005347,8.409947996976463,65400
2018-03-01,8.258977890014648,8.338903616366983,8.196812965672812,8.321141967434448,36500
2018-03-02,8.312260627746582,8.312260627746582,8.152410031872021,8.17905165669745,93900
2018-03-05,8.338903427124023,8.347783404466732,8.250096878320797,8.258977702585522,43100
2018-03-06,8.401066780090332,8.418827580169173,8.356663509510312,8.374425156511098,54900
2018-03-07,8.41882610321045,8.436587747095217,8.34778122151497,8.38330366236271,32500
2018-03-08,8.409950256347656,8.427711062028802,8.347785319158119,8.427711062028802,42900
2018-03-09,8.472110748291016,8.48099157082078,8.427707482564047,8.472110748291016,47000
2018-03-12,8.516517639160156,8.525398465470134,8.489876007152434,8.507636812850178,31600
2018-03-13,8.498754501342773,8.578680230320753,8.44547124663883,8.54315777821077,38700
2018-03-14,8.516517639160156,8.543159271167879,8.489876007152434,8.543159271167879,40500
2018-03-15,8.525396347045898,8.59644124602778,8.489873897554958,8.552037972433604,32400
2018-03-16,8.463232040405273,8.507635317226955,8.43659041308109,8.480993689902771,76000
2018-03-19,8.507635116577148,8.525396765655744,8.44547103864615,8.480993489881298,60700
2018-03-20,8.578678131103516,8.578678131103516,8.516514066853212,8.534274865101075,47100
2018-03-21,8.605320930480957,8.649724202564663,8.534276033915816,8.534276033915816,47600
2018-03-22,8.454353332519531,8.587562336072034,8.43659168035403,8.52539824733716,77200
2018-03-23,8.338903427124023,8.4898740519363,8.338903427124023,8.445470777534686,44400
2018-03-26,8.631961822509766,8.631961822509766,8.480991233201166,8.516513674984258,51300
2018-03-27,8.498754501342773,8.658605959298733,8.4721128739908,8.658605959298733,42700
2018-03-28,8.41882610321045,8.516513450733079,8.392184484305094,8.498751806848313,101800
2018-03-29,8.454353332519531,8.489875789928345,8.356665939453652,8.418830028188529,55300
2018-04-02,8.330022811889648,8.463231791515168,8.294500360861374,8.445470989462049,77500
2018-04-03,8.525396347045898,8.534276324227132,8.436589799857545,8.463231425245251,1245000
2018-04-04,8.605320930480957,8.605320930480957,8.41882786526697,8.43658951286924,54100
2018-04-05,8.667486190795898,8.676367014946047,8.614202092817012,8.614202092817012,327400
2018-04-06,8.543157577514648,8.685247382616605,8.534276752965265,8.62308330461501,110200
2018-04-09,8.658604621887207,8.703007891896657,8.596440552027138,8.658604621887207,97900
2018-04-10,8.711889266967773,8.756291692867096,8.685246795121797,8.685246795121797,68900
2018-04-11,8.685245513916016,8.711887981831824,8.640842247644864,8.685245513916016,54700
2018-04-12,8.729649543762207,8.738530367177608,8.70300792043794,8.71188874385334,95600
2018-04-13,8.649724006652832,8.711888924930806,8.614201559174827,8.703008101330816,254000
2018-04-16,8.596441268920898,8.658605343965094,8.56979879654024,8.658605343965094,165900
2018-04-17,8.658604621887207,8.658604621887207,8.56979808186831,8.596440552027138,50800
2018-04-18,8.738532066345215,8.747412891487452,8.658606333909287,8.658606333909287,79200
2018-04-19,8.729649543762207,8.774052813917276,8.685246273607138,8.738530367177608,76300
2018-04-20,8.694127082824707,8.74741117630816,8.658604636143048,8.74741117630816,65300
2018-04-23,8.623083114624023,8.703008839963395,8.587560664131194,8.694128015609682,100900
2018-04-24,8.560918807983398,8.667486156598711,8.525396358444961,8.640843684253381,99400
2018-04-25,8.534276008605957,8.543156832380754,8.489873583575905,8.543156832380754,45700
2018-04-26,8.64084243774414,8.649723260578122,8.569797548916048,8.614200816164075,45500
2018-04-27,8.791813850402832,8.809575497711577,8.765172226361672,8.782933873670418,77000
2018-04-30,8.747410774230957,8.853978109377534,8.720768305252891,8.836216463392157,247700
2018-05-01,8.756291389465332,8.756291389465332,8.640843222898953,8.756291389465332,97900
2018-05-02,8.711889266967773,8.791814141739746,8.685246795121797,8.791814141739746,87700
2018-05-03,8.694127082824707,8.729649529506364,8.614201366060492,8.729649529506364,42200
2018-05-04,8.711889266967773,8.747411715840423,8.649724346249146,8.685246795121797,63500
2018-05-07,8.756291389465332,8.791813837107144,8.747411412746347,8.747411412746347,85200
2018-05-08,8.649724006652832,8.747411372408811,8.631963206374806,8.747411372408811,44400
2018-05-09,8.729649543762207,8.729649543762207,8.64084300345207,8.71188874385334,97700
2018-05-10,8.889501571655273,8.92502402076898,8.703008502077822,8.756291752287384,104700
2018-05-11,8.818456649780273,8.92502399683562,8.818456649780273,8.898382371802281,134600
2018-05-14,8.862859725952148,8.916143826849202,8.845098923601165,8.871740550588667,122700
2018-05-15,8.836217880249023,8.871740330993784,8.791814605087565,8.85397952908242,112000
2018-05-16,8.862859725952148,8.880621375225184,8.836218098964647,8.845098923601165,218500
2018-05-17,8.836217880249023,8.880621155410482,8.80957625392096,8.871740330993784,66100
2018-05-18,8.76517391204834,8.800696366575423,8.75629308668604,8.800696366575423,73800
2018-05-21,8.871739387512207,8.925023481423768,8.845097764017396,8.871739387512207,88400
2018-05-22,8.8983793258667,8.951662557694405,8.88061768397633,8.951662557694405,125800
2018-05-23,8.862859725952148,8.907263002212686,8.818457296613664,8.880621375225184,86900
2018-05-24,8.756291389465332,8.880620379672653,8.729649765464462,8.81845630802997,73400
2018-05-25,8.649724006652832,8.809575443764832,8.587559935296811,8.809575443764832,115400
2018-05-29,8.516517639160156,8.614204187803278,8.480995180842456,8.587562555795557,129900
2018-05-30,8.658604621887207,8.658604621887207,8.534275635245136,8.543156458631413,101400
2018-05-31,8.623083114624023,8.67636721382428,8.587560664131194,8.667486389470566,231400
2018-06-01,8.578678131103516,8.676365485693255,8.578678131103516,8.667484663108397,101100
2018-06-04,8.383305549621582,8.507634544038646,8.374425572601924,8.507634544038646,161800
2018-06-05,8.258977890014648,8.36554524284375,8.250097065548381,8.36554524284375,76300
2018-06-06,8.250097274780273,8.276738901932703,8.21457482293635,8.267858924163264,124000
2018-06-07,8.17016887664795,8.232333782252832,8.11688563975437,8.214572138673786,126300
2018-06-08,8.232336044311523,8.232336044311523,8.090245397401215,8.108007045860758,129900
2018-06-11,8.179052352905273,8.214574804670209,8.161290703561779,8.170171528233526,140800
2018-06-12,8.179052352905273,8.223455629341956,8.170171528233526,8.170171528233526,77800
2018-06-13,8.179052352905273,8.205693979998461,8.152410725812086,8.205693979998461,41200
2018-06-14,8.16128921508789,8.196811660374165,8.152409238957748,8.179050861191978,55200
2018-06-15,8.134650230407715,8.161291861280146,8.081366968662854,8.152411882270785,85800
2018-06-18,8.090246200561523,8.125768654085094,8.036962943737217,8.072485397260786,176500
2018-06-19,8.048831939697266,8.057835313903794,7.976806663263076,8.0218226756867,96500
2018-06-20,8.048831939697266,8.057835313903794,8.012819301480171,8.057835313903794,124500
2018-06-21,7.994811058044434,8.057832941718772,7.985807686488451,8.057832941718772,51800
2018-06-22,8.057833671569824,8.084842930075409,8.057833671569824,8.066837043941302,73100
2018-06-25,8.012816429138184,8.048829054445887,7.940791178522776,8.039826542075497,62100
2018-06-26,7.940793514251709,7.958800261506477,7.886774989705339,7.958800261506477,149800
2018-06-27,7.796741962432861,7.940792487407597,7.787738589969726,7.931789973553318,92100
2018-06-28,7.796741962432861,7.805745334895996,7.724716699945493,7.751725958726042,46900
2018-06-29,7.859764575958252,7.877771322542066,7.85076206127528,7.8687679492501585,39100
2018-07-02,7.859764575958252,7.859764575958252,7.760730045574083,7.805746053424682,125800
2018-07-03,7.895775318145752,7.922784570002199,7.877768577835697,7.9047778296921445,62200
2018-07-05,7.913784980773926,7.922788355230447,7.832756327883322,7.904781606317404,39700
2018-07-06,7.994811058044434,8.012816942547628,7.895776546754936,7.895776546754936,39800
2018-07-09,8.102849006652832,8.111852378281887,8.048829635487285,8.102849006652832,62800
2018-07-10,8.07583999633789,8.102849253438889,8.039827367333626,8.07583999633789,55900
2018-07-11,7.976803779602051,8.057832400950451,7.967801267259005,8.030823146703888,42300
2018-07-12,8.07583999633789,8.07583999633789,8.030823995430358,8.030823995430358,50300
2018-07-13,8.030824661254883,8.048830547945457,7.958799397274838,8.030824661254883,31500
2018-07-16,7.994811058044434,8.003814429600416,7.976804314932469,7.994811058044434,61900
2018-07-17,7.994811058044434,8.012816942547628,7.949795058873291,7.949795058873291,46100
2018-07-18,8.012816429138184,8.021819800117289,7.958797920480985,7.994810545788689,43100
2018-07-19,8.012816429138184,8.030823171096394,7.9678012914600895,7.97680380383048,92500
2018-07-20,8.057833671569824,8.093846302446885,8.012817668321286,8.039827785435717,35300
2018-07-23,8.048831939697266,8.102851326327418,8.048831939697266,8.08484457791436,59900
2018-07-24,8.147866249084473,8.183878882485365,8.066837609280237,8.102850242681129,52900
2018-07-25,8.28291130065918,8.28291130065918,8.14786417444427,8.165870057255537,34500
2018-07-26,8.17487621307373,8.246901486074549,8.17487621307373,8.219892223351488,49000
2018-07-27,8.192883491516113,8.23789864610181,8.174876742794606,8.219892755989338,44100
2018-07-30,8.21088695526123,8.21088695526123,8.156868442277581,8.192881070469609,67500
2018-07-31,8.201885223388672,8.246901232281088,8.183879334997078,8.201885223388672,36100
2018-08-01,8.156867980957031,8.192880607112325,8.138861238575018,8.156867980957031,87600
2018-08-02,8.120856285095215,8.147865543153577,8.039827652311297,8.111852912872816,49300
2018-08-03,8.07583999633789,8.120855997245423,8.057833252531356,8.120855997245423,67400
2018-08-06,8.048831939697266,8.057835313903794,8.003816785882664,8.012819301480171,55900
2018-08-07,8.039828300476074,8.102850193895971,8.030824927527831,8.093846820947729,51900
2018-08-08,8.039828300476074,8.048830814815416,8.012818181631346,8.048830814815416,37600
2018-08-09,8.021820068359375,8.057832694871307,8.00381418440778,8.012816697079206,55500
2018-08-10,7.868766784667969,7.931789529774977,7.868766784667969,7.931789529774977,60200
2018-08-13,7.787739276885986,7.895778038755436,7.787739276885986,7.8687679189836075,82200
2018-08-14,7.661694526672363,7.796741674191341,7.643687782411793,7.796741674191341,155400
2018-08-15,7.544654369354248,7.589670377987262,7.4726290989850055,7.589670377987262,110300
2018-08-16,7.634685039520264,7.643688412392592,7.598672406639843,7.616679152384501,58200
2018-08-17,7.67970085144043,7.697707596730604,7.598672214852391,7.616678960142565,216600
2018-08-20,7.787739276885986,7.796742650143263,7.724717381302917,7.733720754560194,68800
2018-08-21,7.868766784667969,7.931789529774977,7.84175752739857,7.84175752739857,39300
2018-08-22,7.850760459899902,7.886773087112843,7.841757088444478,7.886773087112843,59100
2018-08-23,7.751726150512695,7.83275478746794,7.7427236364356835,7.778736268570362,73000
2018-08-24,7.823751449584961,7.859764081879836,7.787738817290085,7.823751449584961,46400
2018-08-27,7.895775318145752,7.922784570002199,7.823749215514167,7.823749215514167,86400
2018-08-28,7.859764575958252,7.913783957100757,7.85076206127528,7.886774695833973,69000
2018-08-29,7.904780864715576,7.931790985551137,7.859764855265275,7.859764855265275,52400
2018-08-30,7.787739276885986,7.832755284563435,7.787739276885986,7.832755284563435,43600
2018-08-31,7.850760459899902,7.850760459899902,7.787737718320686,7.787737718320686,70800
2018-09-04,7.733720302581787,7.778736307628384,7.70671104299738,7.778736307628384,65700
2018-09-05,7.688704013824463,7.778736020595506,7.652691382837816,7.778736020595506,60500
2018-09-06,7.688704013824463,7.7337200172099845,7.670698127635564,7.697707386223337,63700
2018-09-07,7.643688678741455,7.688704686062814,7.634685305555399,7.661695425113569,35900
2018-09-10,7.643688678741455,7.679701312876757,7.625682790978267,7.679701312876757,93200
2018-09-11,7.670698165893555,7.697707424616038,7.6076754173959555,7.643688048562217,212400
2018-09-12,7.688704013824463,7.715713272412236,7.634684638040066,7.634684638040066,31100
2018-09-13,7.643688678741455,7.724717320198116,7.634685305555399,7.69770805924887,47100
2018-09-14,7.625682830810547,7.688704726224286,7.6076760843443765,7.643688718667788,150800
2018-09-17,7.643688678741455,7.652692051927512,7.61667941779221,7.625682790978267,44700
2018-09-18,7.733720302581787,7.760729562166193,7.661695037950783,7.661695037950783,37300
2018-09-19,7.760730743408203,7.787740007103624,7.7517273693067255,7.787740007103624,37000
2018-09-20,7.841757297515869,7.850760669211336,7.751725297778768,7.751725297778768,74500
2018-09-21,7.868766784667969,7.931789529774977,7.868766784667969,7.877770156627371,63700
2018-09-24,7.796741962432861,7.886773969846499,7.796741962432861,7.877770597383364,52500
2018-09-25,7.760730743408203,7.814750129408056,7.760730743408202,7.814750129408056,27300
2018-09-26,7.760730743408203,7.814750129408056,7.742724853814259,7.76973411750968,128300
2018-09-27,7.751726150512695,7.760729523198584,7.706711004301005,7.733720263749794,67200
2018-09-28,7.742724418640137,7.787739569399457,7.697708409271852,7.787739569399457,66300
2018-10-01,7.7247161865234375,7.760728815373548,7.71571281465871,7.742722930252891,51900
2018-10-02,7.787739276885986,7.787739276885986,7.697708120140021,7.697708120140021,27300
2018-10-03,7.751726150512695,7.83275478746794,7.7427236364356835,7.823751414782051,58300
2018-10-04,7.643688678741455,7.706711432434927,7.634685305555399,7.706711432434927,26700
2018-10-05,7.589670658111572,7.697708567652967,7.562660536769487,7.62568329462537,111300
2018-10-08,7.652690887451172,7.652690887451172,7.589669001956389,7.607674886979701,54700
2018-10-09,7.661694526672363,7.733719786496994,7.625681896760048,7.652691154542078,83100
2018-10-10,7.427610874176025,7.616677367135763,7.427610874176025,7.616677367135763,872000
2018-10-11,7.337579727172852,7.427611727924545,7.310570470390861,7.427611727924545,71100
2018-10-12,7.472628593444824,7.490634480514521,7.391599955108958,7.391599955108958,129900
2018-10-15,7.445619583129883,7.499638104758688,7.427612836847667,7.463625470803177,243200
2018-10-16,7.598672866821289,7.616679613656449,7.51764508188991,7.51764508188991,322500
2018-10-17,7.580665111541748,7.616677737733517,7.526645742949725,7.616677737733517,272600
2018-10-18,7.499638080596924,7.5716633482759,7.463625446757436,7.562659975163798,39400
2018-10-19,7.526647567749023,7.571663576054832,7.4726290446692065,7.4726290446692065,43600
2018-10-22,7.535650730133057,7.661695378138272,7.490634723087699,7.643688631876561,93600
2018-10-23,7.391599655151367,7.46362491772509,7.256552502477851,7.4366156589121575,77800
2018-10-24,7.220539093017578,7.4006022300460845,7.19352897850673,7.4006022300460845,161500
2018-10-25,7.328577041625977,7.355586297772745,7.265554299138489,7.310570298455617,155500
2018-10-26,7.274558067321777,7.328577441169142,7.18452649308352,7.2565521817785354,49600
2018-10-29,7.121504306793213,7.2925649449330505,7.085491676438853,7.2925649449330505,165800
2018-10-30,7.220539093017578,7.220539093017578,7.103497409992476,7.103497409992476,180100
2018-10-31,7.301568031311035,7.328578150152146,7.274558771078826,7.283562144025864,86400
2018-11-01,7.508641719818115,7.526647608071536,7.391600441039563,7.391600441039563,326700
2018-11-02,7.508641719818115,7.589670363480878,7.436616449586537,7.580666990049694,64300
2018-11-05,7.616679668426514,7.634685556782204,7.571663659623859,7.571663659623859,65300
2018-11-06,7.697707176208496,7.706710548361733,7.661694546204373,7.661694546204373,66100
2018-11-07,7.913784980773926,7.913784980773926,7.805747063122802,7.832756327883322,67300
2018-11-08,7.859764575958252,7.967803338243264,7.832755314691467,7.913783957100757,50700
2018-11-09,7.787739276885986,7.832755284563435,7.742724127817469,7.832755284563435,85100
2018-11-12,7.760730743408203,7.8417593931034775,7.7517273693067255,7.805746755306578,58400
2018-11-13,7.760730743408203,7.814750129408056,7.742724853814259,7.76973411750968,35700
2018-11-14,7.742724418640137,7.832755578767741,7.715714297853787,7.796742942994906,23700
2018-11-15,7.796741962432861,7.832754593676545,7.679700696238674,7.715713327482358,58300
2018-11-16,7.850760459899902,7.868766344201993,7.760728462563171,7.778735205474021,75100
2018-11-19,7.769733905792236,7.850762553279561,7.751727158079946,7.850762553279561,125000
2018-11-20,7.643688678741455,7.706711432434927,7.61667941779221,7.69770805924887,38700
2018-11-21,7.787739276885986,7.8057460234005385,7.7067114933972976,7.7067114933972976,33000
2018-11-23,7.778736114501953,7.787738628400658,7.71571336555786,7.742723483080554,15500
2018-11-26,7.832755088806152,7.877771095358554,7.805745828318274,7.805745828318274,76100
2018-11-27,7.967800617218018,7.967800617218018,7.8327526397854665,7.8327526397854665,60300
2018-11-28,8.129858016967773,8.129858016967773,7.994810881052832,8.012816765157407,63400
2018-11-29,8.102849006652832,8.120855749910941,8.039827122467008,8.120855749910941,33000
2018-11-30,8.09384536743164,8.102848738763033,8.030823485329394,8.04882936938343,242400
2018-12-03,8.183878898620605,8.192882271640807,8.111853631676816,8.174875525600404,122400
2018-12-04,8.07583999633789,8.201883768548418,8.039827367333626,8.201883768548418,171500
2018-12-06,8.039828300476074,8.039828300476074,7.841758388659236,7.92278702797562,351600
2018-12-07,7.850760459899902,8.048829480266697,7.850760459899902,8.021820224509181,48100
2018-12-10,7.859764575958252,7.8687679492501585,7.742724157599204,7.805746053424682,87600
2018-12-11,7.859764575958252,7.9497965916594495,7.814749426716588,7.9497965916594495,42000
2018-12-12,7.976803779602051,8.048829029998693,7.8777692749588475,8.048829029998693,68000
2018-12-13,7.877772808074951,8.021823373473723,7.877772808074951,8.021823373473723,54700
2018-12-14,7.886775970458984,7.931791985584868,7.850763330080093,7.922788610837877,51500
2018-12-17,7.697707176208496,7.886773698382347,7.679700431902021,7.886773698382347,64400
2018-12-18,7.656689167022705,7.793416287070722,7.6384594059202175,7.784300971877328,236300
2018-12-19,7.565537452697754,7.7478393819455205,7.529077066848201,7.684033924029844,91200
2018-12-20,7.48350191116333,7.647574094054205,7.4379262082176165,7.574653317054756,108500
2018-12-21,7.319430828094482,7.5199634296172295,7.319430828094482,7.474387719823283,95100
2018-12-24,7.301199913024902,7.428810837159346,7.292084598648378,7.428810837159346,72600
2018-12-26,7.519962310791016,7.519962310791016,7.246508961996314,7.273854470732631,353800
2018-12-27,7.48350191116333,7.510846985217065,7.328545042718444,7.4379262082176165,91800
2018-12-28,7.501730918884277,7.592882315639741,7.474385847571296,7.538192173013778,83100
2018-12-31,7.529078006744385,7.611114102467938,7.483502301421935,7.611114102467938,293700
2019-01-02,7.583768367767334,7.6384593895260195,7.483502508708093,7.529078215292948,63500
2019-01-03,7.519962310791016,7.583767773438894,7.5017316818720605,7.565538013804171,60800
2019-01-04,7.747840881347656,7.747840881347656,7.5837686786304825,7.6111146252729025,35000
2019-01-07,7.811645030975342,7.829875658988221,7.7478395714986465,7.756954885505086,103400
2019-01-08,7.902799129486084,7.902799129486084,7.7934179319324945,7.884568495251576,61100
2019-01-09,7.966602802276611,7.97571811732464,7.911912650557015,7.948373041464842,42000
2019-01-10,8.057757377624512,8.06687269625117,7.975721248553846,7.993951885807163,48800
2019-01-11,8.103330612182617,8.112445058724747,8.02129450831291,8.066870218161009,116400
2019-01-14,8.066868782043457,8.075983226962974,8.012177766105323,8.075983226962974,32400
2019-01-15,8.021293640136719,8.06686934505198,8.003063010456907,8.057754030212076,54300
2019-01-16,8.048639297485352,8.09421500569685,8.039523981986186,8.066869928483683,27900
2019-01-17,8.167135238647461,8.176250553530013,8.03040899254628,8.03040899254628,31900
2019-01-18,8.15802001953125,8.203595725194743,8.15802001953125,8.203595725194743,38200
2019-01-22,8.057757377624512,8.185368361259211,8.057757377624512,8.176253911917183,88700
2019-01-23,8.15802001953125,8.167135334520806,8.103329868162483,8.148904704541694,92400
2019-01-24,8.340322494506836,8.340322494506836,8.194480922690113,8.203596238249743,91600
2019-01-25,8.395012855529785,8.431473245604272,8.3585524654553,8.395012855529785,100300
2019-01-28,8.349437713623047,8.385898106156077,8.322092636544355,8.385898106156077,89400
2019-01-29,8.44058895111084,8.449704266372425,8.395013244087226,8.395013244087226,148200
2019-01-30,8.495277404785156,8.549968416130408,8.43147194928581,8.458817020316367,53900
2019-01-31,8.650237083435059,8.650237083435059,8.531740577859788,8.568200974245684,548600
2019-02-01,8.659353256225586,8.71404429085535,8.613777538914865,8.71404429085535,134200
2019-02-04,8.650237083435059,8.659352399852638,8.586431607080844,8.650237083435059,85000
2019-02-05,8.714041709899902,8.714041709899902,8.659350691468715,8.668466006087955,184600
2019-02-06,8.659353256225586,8.732274056208936,8.659353256225586,8.659353256225586,60700
2019-02-07,8.56820011138916,8.650236212317127,8.522625272459695,8.650236212317127,103000
2019-02-08,8.549971580505371,8.5682013448446,8.504395865730617,8.504395865730617,74000
2019-02-11,8.622892379760742,8.622892379760742,8.568201348153027,8.595547298599113,69800
2019-02-12,8.695810317993164,8.714040945632721,8.677580559637779,8.714040945632721,86300
2019-02-13,8.704927444458008,8.723157206609415,8.677582366588723,8.723157206609415,43000
2019-02-14,8.786961555480957,8.805191313499957,8.704925471185069,8.714040784836648,85100
2019-02-15,8.750504493713379,8.805194657826565,8.741389176599686,8.805194657826565,73900
2019-02-19,8.814308166503906,8.823423481747405,8.714042306678342,8.714042306678342,58200
2019-02-20,8.768733978271484,8.823425009920381,8.75050421391149,8.786964611915936,120900
2019-02-21,8.823424339294434,8.823424339294434,8.777848627931753,8.81430902316502,158700
2019-02-22,8.9054594039917,8.923689164833336,8.832537752772279,8.868998143739844,100000
2019-02-25,8.94192123413086,9.04218710810804,8.923690601070774,9.04218710810804,121700
2019-02-26,8.960147857666016,8.969263171001437,8.905457716221735,8.923687473608453,197100
2019-02-27,8.896346092224121,8.896346092224121,8.796079342521852,8.896346092224121,411600
2019-02-28,8.84165096282959,8.887226658009531,8.814305893435257,8.878111345116727,530800
2019-03-01,8.832537651062012,8.887228671525715,8.796077260514304,8.887228671525715,332100
2019-03-04,8.850767135620117,8.923687907279021,8.832536508063308,8.887227521449569,115900
2019-03-05,8.91457462310791,8.93280525481534,8.878114228977413,8.90546017653856,148700
2019-03-06,8.7960786819458,8.878114791256111,8.76873360193717,8.859885027678498,87500
2019-03-07,8.668465614318848,8.77784677695352,8.659350300111573,8.750501703615905,382600
2019-03-08,8.659353256225586,8.659353256225586,8.568201821604147,8.60466222159582,59700
2019-03-11,8.859883308410645,8.859883308410645,8.714041750952733,8.714041750952733,232700
2019-03-12,8.9328031539917,8.951032912127477,8.868996827306079,8.868996827306079,132200
2019-03-13,9.005724906921387,9.014840221625121,8.93280412786002,8.93280412786002,121600
2019-03-14,8.960147857666016,8.969263171001437,8.923687473608453,8.960147857666016,80000
2019-03-15,8.960147857666016,8.987492928388155,8.923687473608453,8.987492928388155,72900
2019-03-18,9.051300048828125,9.051300048828125,8.978379274297087,9.005724347425176,73400
2019-03-19,9.005724906921387,9.078645685982753,9.005724906921387,9.033069981748335,144000
2019-03-20,9.06953239440918,9.087763027883335,8.96926651815467,9.01484223255561,330100
2019-03-21,8.960147857666016,9.01483886839442,8.932802786943876,9.005723555059,112500
2019-03-22,8.786961555480957,8.941918410421156,8.759615614526224,8.941918410421156,116500
2019-03-25,8.768733978271484,8.796079059453705,8.695813182262594,8.768733978271484,93100
2019-03-26,8.832537651062012,8.841652966020009,8.77784749988259,8.841652966020009,298800
2019-03-27,8.750504493713379,8.832539739883158,8.732273859485995,8.786964892883665,356300
2019-03-28,8.859883308410645,8.859883308410645,8.786962529681688,8.814307604383984,63500
2019-03-29,8.896346092224121,8.923691174286336,8.869000140877418,8.869000140877418,71300
2019-04-01,8.978379249572754,8.978379249572754,8.93280354829531,8.941918862407638,90800
